word,level,difficulty,meaning_zh,pos,topic,example,example_zh,parts_json,note,is_basic,accepted,source,phonetic,definition_source,content_status,display_word,example_kind,story_title,story_zh,teacher_prompt,cloze,cloze_answer,cloze_zh,cloze_type,materials_version,example_source,examples_json,student_prompt
photographer,PET,3,摄影师,n.,人物与职业,The photographer takes a picture of us.,摄影师给我们拍了一张照片。,"[{""text"": ""photograph"", ""kind"": ""root"", ""meaning"": ""拍照""}, {""text"": ""-er"", ""kind"": ""suffix"", ""meaning"": ""做某事的人或物"", ""story"": ""表示做事者的 -er 有古英语 -ere 等历史来源。它常把动作变成做这个动作的人或工具。先找到动作，再问“谁来做”，就能串起一组词。比较级里的 -er 是另一种用法。"", ""source"": ""https://www.merriam-webster.com/dictionary/-er""}]",先理解词基，再看词缀如何改变含义或词性。,0,,https://www.cambridgeenglish.org/images/506887-b1-preliminary-vocabulary-list.pdf,fә'tɔ^rәfә,原创课堂释义与例句,offline-materials,photographer,authored,photographer · 单词里的小故事,小乐和朋友交换今天的小发现。摄影师给我们拍了一张照片。小乐说：“The photographer takes a picture of us.”朋友听懂了，也想起自己遇到过的事。,,The __________ takes a picture of us.,photographer,摄影师给我们拍了一张照片。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 photographer 说一句自己的话。
player,PET,2,运动员；游戏参与者,n.,人物与职业,Each player has a number.,每个运动员都有一个号码。,"[{""text"": ""play"", ""kind"": ""root"", ""meaning"": ""玩；参加运动""}, {""text"": ""-er"", ""kind"": ""suffix"", ""meaning"": ""做某事的人或物"", ""story"": ""表示做事者的 -er 有古英语 -ere 等历史来源。它常把动作变成做这个动作的人或工具。先找到动作，再问“谁来做”，就能串起一组词。比较级里的 -er 是另一种用法。"", ""source"": ""https://www.merriam-webster.com/dictionary/-er""}]",动作词 + -er，表示做这件事的人；printer 在本课指执行打印动作的机器。,0,,https://www.cambridgeenglish.org/images/506887-b1-preliminary-vocabulary-list.pdf,'pleiә,原创课堂释义与例句,offline-materials,player,authored,player · 单词里的小故事,小乐和朋友交换今天的小发现。每个运动员都有一个号码。小乐说：“Each player has a number.”朋友听懂了，也想起自己遇到过的事。,,Each __________ has a number.,player,每个运动员都有一个号码。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 player 说一句自己的话。
runner,PET,2,跑步者,n.,人物与职业,The runner drinks some water.,跑步者喝了些水。,"[{""text"": ""run"", ""kind"": ""root"", ""meaning"": ""跑""}, {""text"": ""-er"", ""kind"": ""suffix"", ""meaning"": ""做某事的人或物"", ""story"": ""表示做事者的 -er 有古英语 -ere 等历史来源。它常把动作变成做这个动作的人或工具。先找到动作，再问“谁来做”，就能串起一组词。比较级里的 -er 是另一种用法。"", ""source"": ""https://www.merriam-webster.com/dictionary/-er""}]",注意拼写：末尾辅音字母双写后再接 -er。,0,,https://www.cambridgeenglish.org/images/506887-b1-preliminary-vocabulary-list.pdf,'rʌnә,原创课堂释义与例句,offline-materials,runner,authored,runner · 单词里的小故事,小乐和朋友交换今天的小发现。跑步者喝了些水。小乐说：“The runner drinks some water.”朋友听懂了，也想起自己遇到过的事。,,The __________ drinks some water.,runner,跑步者喝了些水。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 runner 说一句自己的话。
singer,PET,2,歌手,n.,人物与职业,The singer comes from London.,这名歌手来自伦敦。,"[{""text"": ""sing"", ""kind"": ""root"", ""meaning"": ""唱""}, {""text"": ""-er"", ""kind"": ""suffix"", ""meaning"": ""做某事的人或物"", ""story"": ""表示做事者的 -er 有古英语 -ere 等历史来源。它常把动作变成做这个动作的人或工具。先找到动作，再问“谁来做”，就能串起一组词。比较级里的 -er 是另一种用法。"", ""source"": ""https://www.merriam-webster.com/dictionary/-er""}]",动作词 + -er，表示做这件事的人；printer 在本课指执行打印动作的机器。,0,,https://www.cambridgeenglish.org/images/506887-b1-preliminary-vocabulary-list.pdf,'siŋә,原创课堂释义与例句,offline-materials,singer,authored,singer · 单词里的小故事,小乐和朋友交换今天的小发现。这名歌手来自伦敦。小乐说：“The singer comes from London.”朋友听懂了，也想起自己遇到过的事。,,The __________ comes from London.,singer,这名歌手来自伦敦。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,"[{""en"": ""Her sister is a singer."", ""zh"": ""她姐姐是一名歌手。""}]",想象你也在这个场景里。用 singer 说一句自己的话。
tourist,PET,3,游客,n.,人物与职业,The tourist takes a photo of the bridge.,游客给桥拍了一张照片。,"[{""text"": ""tour"", ""kind"": ""root"", ""meaning"": ""游览""}, {""text"": ""-ist"", ""kind"": ""suffix"", ""meaning"": ""从事某种活动的人"", ""story"": ""-ist 经过法语和拉丁语，能追溯到古希腊语。它常出现在某种活动的参与者、乐器演奏者或专业人士的名字里。这个小小的结尾，好像在介绍一个人的本领。"", ""source"": ""https://www.merriam-webster.com/dictionary/-ist""}]",先理解词基，再看词缀如何改变含义或词性。,0,,https://www.cambridgeenglish.org/images/506887-b1-preliminary-vocabulary-list.pdf,'tuәrist,原创课堂释义与例句,offline-materials,tourist,authored,tourist · 单词里的小故事,小乐和朋友交换今天的小发现。游客给桥拍了一张照片。小乐说：“The tourist takes a photo of the bridge.”朋友听懂了，也想起自己遇到过的事。,,The __________ takes a photo of the bridge.,tourist,游客给桥拍了一张照片。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,"[{""en"": ""The tourist takes a photo of the old house."", ""zh"": ""这位游客给老房子拍了一张照片。""}]",想象你也在这个场景里。用 tourist 说一句自己的话。
visitor,PET,2,来访者；游客,n.,人物与职业,The visitor asks for a map.,游客想要一张地图。,"[{""text"": ""visit"", ""kind"": ""root"", ""meaning"": ""参观；拜访""}, {""text"": ""-or"", ""kind"": ""suffix"", ""meaning"": ""做某事的人"", ""story"": ""-or 的一条来路是法语，更早能追到拉丁语。它常把注意力从一个动作，转到做这个动作的人身上。看到这样的结尾，可以先问：这是谁在做什么？"", ""source"": ""https://www.merriam-webster.com/dictionary/-or""}]",先理解词基，再看词缀如何改变含义或词性。,0,,https://www.cambridgeenglish.org/images/506887-b1-preliminary-vocabulary-list.pdf,'vizitә,原创课堂释义与例句,offline-materials,visitor,authored,visitor · 单词里的小故事,小乐和朋友交换今天的小发现。游客想要一张地图。小乐说：“The visitor asks for a map.”朋友听懂了，也想起自己遇到过的事。,,The __________ asks for a map.,visitor,游客想要一张地图。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,"[{""en"": ""The visitor asks where the bus stop is."", ""zh"": ""这位游客问公交车站在哪里。""}]",想象你也在这个场景里。用 visitor 说一句自己的话。
waiter,PET,2,服务员,n.,人物与职业,The waiter brings our lunch.,服务员端来了我们的午饭。,"[{""text"": ""wait"", ""kind"": ""root"", ""meaning"": ""等候；侍候""}, {""text"": ""-er"", ""kind"": ""suffix"", ""meaning"": ""做某事的人或物"", ""story"": ""表示做事者的 -er 有古英语 -ere 等历史来源。它常把动作变成做这个动作的人或工具。先找到动作，再问“谁来做”，就能串起一组词。比较级里的 -er 是另一种用法。"", ""source"": ""https://www.merriam-webster.com/dictionary/-er""}]",先理解词基，再看词缀如何改变含义或词性。,0,,https://www.cambridgeenglish.org/images/506887-b1-preliminary-vocabulary-list.pdf,'weitә,原创课堂释义与例句,offline-materials,waiter,authored,waiter · 单词里的小故事,小乐和朋友交换今天的小发现。服务员端来了我们的午饭。小乐说：“The waiter brings our lunch.”朋友听懂了，也想起自己遇到过的事。,,The __________ brings our lunch.,waiter,服务员端来了我们的午饭。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 waiter 说一句自己的话。
worker,PET,2,工人；工作者,n.,人物与职业,The worker repairs the door.,工人修理这扇门。,"[{""text"": ""work"", ""kind"": ""root"", ""meaning"": ""工作""}, {""text"": ""-er"", ""kind"": ""suffix"", ""meaning"": ""做某事的人或物"", ""story"": ""表示做事者的 -er 有古英语 -ere 等历史来源。它常把动作变成做这个动作的人或工具。先找到动作，再问“谁来做”，就能串起一组词。比较级里的 -er 是另一种用法。"", ""source"": ""https://www.merriam-webster.com/dictionary/-er""}]",动作词 + -er，表示做这件事的人；printer 在本课指执行打印动作的机器。,0,,https://www.cambridgeenglish.org/images/506887-b1-preliminary-vocabulary-list.pdf,'wә:kә,原创课堂释义与例句,offline-materials,worker,authored,worker · 单词里的小故事,小乐和朋友交换今天的小发现。工人修理这扇门。小乐说：“The worker repairs the door.”朋友听懂了，也想起自己遇到过的事。,,The __________ repairs the door.,worker,工人修理这扇门。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,"[{""en"": ""The worker opens the shop at nine."", ""zh"": ""这名工作人员九点开店。""}]",想象你也在这个场景里。用 worker 说一句自己的话。
writer,PET,2,作家,n.,人物与职业,This writer tells wonderful stories.,这位作家讲述精彩的故事。,"[{""text"": ""write"", ""kind"": ""root"", ""meaning"": ""写""}, {""text"": ""-er"", ""kind"": ""suffix"", ""meaning"": ""做某事的人或物"", ""story"": ""表示做事者的 -er 有古英语 -ere 等历史来源。它常把动作变成做这个动作的人或工具。先找到动作，再问“谁来做”，就能串起一组词。比较级里的 -er 是另一种用法。"", ""source"": ""https://www.merriam-webster.com/dictionary/-er""}]",词基以不发音的 e 结尾，接 -er 时先去掉 e，再加 -er。,0,,https://www.cambridgeenglish.org/images/506887-b1-preliminary-vocabulary-list.pdf,'raitә,原创课堂释义与例句,offline-materials,writer,authored,writer · 单词里的小故事,小乐和朋友交换今天的小发现。这位作家讲述精彩的故事。小乐说：“This writer tells wonderful stories.”朋友听懂了，也想起自己遇到过的事。,,This __________ tells wonderful stories.,writer,这位作家讲述精彩的故事。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,"[{""en"": ""The writer tells a story about a dog."", ""zh"": ""这位作家讲了一个关于狗的故事。""}]",想象你也在这个场景里。用 writer 说一句自己的话。
agree,PET,2,同意,v.,动作与表达,I agree with your idea.,我同意你的想法。,"[{""text"": ""agree"", ""kind"": ""root"", ""meaning"": ""同意""}]",这个词本身可以作为词基，与相关派生词联系起来理解。,0,,https://www.cambridgeenglish.org/images/506887-b1-preliminary-vocabulary-list.pdf,ә'gri:,原创课堂释义与例句,offline-materials,agree,authored,agree · 单词里的小故事,小乐和朋友交换今天的小发现。我同意你的想法。小乐说：“I agree with your idea.”朋友听懂了，也想起自己遇到过的事。,,I __________ with your idea.,agree,我同意你的想法。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 agree 说一句自己的话。
believe,PET,2,相信,v.,动作与表达,I believe you can do it.,我相信你能做到。,[],结合例句与生活场景整体记忆，不按相同字母强行拆词。,0,,https://www.cambridgeenglish.org/images/506887-b1-preliminary-vocabulary-list.pdf,bi'li:v,原创课堂释义与例句,offline-materials,believe,authored,believe · 单词里的小故事,小乐和朋友交换今天的小发现。我相信你能做到。小乐说：“I believe you can do it.”朋友听懂了，也想起自己遇到过的事。,,I __________ you can do it.,believe,我相信你能做到。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 believe 说一句自己的话。
