word,level,difficulty,meaning_zh,pos,topic,example,example_zh,parts_json,note,is_basic,accepted,source,phonetic,definition_source,content_status,display_word,example_kind,story_title,story_zh,teacher_prompt,cloze,cloze_answer,cloze_zh,cloze_type,materials_version,example_source,examples_json,student_prompt
acceptable,PET,2,可接受的；合意的；可忍受的,adj.,日常沟通,Your answer is acceptable.,你的回答可以接受。,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,0,,https://www.cambridgeenglish.org/images/506887-b1-preliminary-vocabulary-list.pdf,әk'septәbl,https://github.com/skywind3000/ECDICT,offline-materials,acceptable,authored,acceptable · 单词里的小故事,小乐和朋友交换今天的小发现。你的回答可以接受。小乐说：“Your answer is acceptable.”朋友听懂了，也想起自己遇到过的事。,,Your answer is __________.,acceptable,你的回答可以接受。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 acceptable 说一句自己的话。
access,PET,1,通路；入口；接近,n.,日常沟通,We talked about the access today.,我们今天谈到了通路。,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,0,,https://www.cambridgeenglish.org/images/506887-b1-preliminary-vocabulary-list.pdf,'ækses,https://github.com/skywind3000/ECDICT,offline-materials,access,discussion,access · 单词里的小故事,小乐和朋友聊起今天的一件事。我们今天谈到了通路。小乐说：“We talked about the access today.”朋友听懂了，也想起自己遇到过的事。,,We talked about the __________ today.,access,我们今天谈到了通路。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 access 说一句自己的话。
accompany,PET,1,陪伴；伴随；补充,v.,日常沟通,May I accompany you to the shop?,我可以陪你去商店吗？,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,0,,https://www.cambridgeenglish.org/images/506887-b1-preliminary-vocabulary-list.pdf,ә'kʌmpәni,https://github.com/skywind3000/ECDICT,offline-materials,accompany,authored,accompany · 单词里的小故事,小乐和朋友交换今天的小发现。我可以陪你去商店吗？小乐说：“May I accompany you to the shop?”朋友听懂了，也想起自己遇到过的事。,,May I __________ you to the shop?,accompany,我可以陪你去商店吗？,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 accompany 说一句自己的话。
according to,PET,3,根据；按照；取决于,prep phr.,日常沟通,"According to the map, the park is near.",根据地图，公园就在附近。,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,0,,https://www.cambridgeenglish.org/images/506887-b1-preliminary-vocabulary-list.pdf,,https://github.com/skywind3000/ECDICT,offline-materials,according to,authored,according to · 单词里的小故事,"小乐和朋友交换今天的小发现。根据地图，公园就在附近。小乐说：“According to the map, the park is near.”朋友听懂了，也想起自己遇到过的事。",,"__________ the map, the park is near.",According to,根据地图，公园就在附近。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 according to 说一句自己的话。
account,PET,1,账户；说明,n.,日常沟通,We talked about the account today.,我们今天谈到了账户。,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,0,,https://www.cambridgeenglish.org/images/506887-b1-preliminary-vocabulary-list.pdf,ә'kaunt,常用义教学修订；原词典见 ECDICT-LICENSE.txt,offline-materials,account,discussion,account · 单词里的小故事,小乐和朋友聊起今天的一件事。我们今天谈到了账户。小乐说：“We talked about the account today.”朋友听懂了，也想起自己遇到过的事。,,We talked about the __________ today.,account,我们今天谈到了账户。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 account 说一句自己的话。
accurate,PET,2,正确的；精确的,adj.,日常沟通,This clock is accurate.,这只钟很准。,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,0,,https://www.cambridgeenglish.org/images/506887-b1-preliminary-vocabulary-list.pdf,'ækjurәt,https://github.com/skywind3000/ECDICT,offline-materials,accurate,authored,accurate · 单词里的小故事,小乐和朋友交换今天的小发现。这只钟很准。小乐说：“This clock is accurate.”朋友听懂了，也想起自己遇到过的事。,,This clock is __________.,accurate,这只钟很准。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 accurate 说一句自己的话。
ache,PET,3,疼痛,n.,日常沟通,We talked about the ache today.,我们今天谈到了疼痛。,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,0,,https://www.cambridgeenglish.org/images/506887-b1-preliminary-vocabulary-list.pdf,eik,https://github.com/skywind3000/ECDICT,offline-materials,ache,discussion,ache · 单词里的小故事,小乐和朋友聊起今天的一件事。我们今天谈到了疼痛。小乐说：“We talked about the ache today.”朋友听懂了，也想起自己遇到过的事。,,We talked about the __________ today.,ache,我们今天谈到了疼痛。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 ache 说一句自己的话。
achieve,PET,1,完成；达到,v.,日常沟通,We can achieve our goal together.,我们能一起实现目标。,"[{""text"": ""achieve"", ""kind"": ""root"", ""meaning"": ""实现""}]",这个词本身可以作为词基，与相关派生词联系起来理解。,0,,https://www.cambridgeenglish.org/images/506887-b1-preliminary-vocabulary-list.pdf,ә'tʃi:v,https://github.com/skywind3000/ECDICT,offline-materials,achieve,authored,achieve · 单词里的小故事,小乐和朋友交换今天的小发现。我们能一起实现目标。小乐说：“We can achieve our goal together.”朋友听懂了，也想起自己遇到过的事。,,We can __________ our goal together.,achieve,我们能一起实现目标。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 achieve 说一句自己的话。
achievement,PET,1,成就,n.,日常沟通,Finishing the race is an achievement.,跑完全程是一项成就。,"[{""text"": ""achieve"", ""kind"": ""root"", ""meaning"": ""实现""}, {""text"": ""-ment"", ""kind"": ""suffix"", ""meaning"": ""行为、结果或状态（构成名词）"", ""story"": ""-ment 经由法语进入英语，更早来自拉丁语 -mentum。它常给动作、结果或状态取名字。想象一个动作发生了，我们还想谈论这件事本身，这时就可能遇见它。"", ""source"": ""https://www.merriam-webster.com/dictionary/-ment""}]",先理解词基，再看词缀如何改变含义或词性。,0,,https://www.cambridgeenglish.org/images/506887-b1-preliminary-vocabulary-list.pdf,ә'tʃi:vmәnt,原创课堂释义与例句,offline-materials,achievement,authored,achievement · 单词里的小故事,小乐和朋友交换今天的小发现。跑完全程是一项成就。小乐说：“Finishing the race is an achievement.”朋友听懂了，也想起自己遇到过的事。,,Finishing the race is an __________.,achievement,跑完全程是一项成就。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 achievement 说一句自己的话。
active,PET,1,活跃的；起作用的；积极的,adj.,日常沟通,The person in the story is active.,故事里的那个人是活跃的。,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,0,,https://www.cambridgeenglish.org/images/506887-b1-preliminary-vocabulary-list.pdf,'æktiv,https://github.com/skywind3000/ECDICT,offline-materials,active,person-quality,active · 单词里的小故事,同学们在给故事人物选词卡，小乐找到了合适的一张。故事里的那个人是活跃的。小乐说：“The person in the story is active.”朋友听懂了，也想起自己遇到过的事。,,The person in the story is __________.,active,故事里的那个人是活跃的。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 active 说一句自己的话。
actress,PET,2,女演员,n.,日常沟通,This story is about an actress.,这个故事讲的是一位女演员。,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,0,,https://www.cambridgeenglish.org/images/506887-b1-preliminary-vocabulary-list.pdf,'æktris,https://github.com/skywind3000/ECDICT,offline-materials,actress,person,actress · 单词里的小故事,读书会轮到小乐介绍故事里的一个人物。这个故事讲的是一位女演员。小乐说：“This story is about an actress.”朋友听懂了，也想起自己遇到过的事。,,This story is about an __________.,actress,这个故事讲的是一位女演员。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 actress 说一句自己的话。
addition,PET,2,加法；增加的人(或物),n.,日常沟通,We talked about the addition today.,我们今天谈到了加法。,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,0,,https://www.cambridgeenglish.org/images/506887-b1-preliminary-vocabulary-list.pdf,ә'diʃәn,https://github.com/skywind3000/ECDICT,offline-materials,addition,discussion,addition · 单词里的小故事,小乐和朋友聊起今天的一件事。我们今天谈到了加法。小乐说：“We talked about the addition today.”朋友听懂了，也想起自己遇到过的事。,,We talked about the __________ today.,addition,我们今天谈到了加法。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 addition 说一句自己的话。
admire,PET,2,赞美；钦佩；爱慕,v.,日常沟通,I admire her beautiful pictures.,我欣赏她美丽的画作。,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,0,,https://www.cambridgeenglish.org/images/506887-b1-preliminary-vocabulary-list.pdf,әd'maiә,https://github.com/skywind3000/ECDICT,offline-materials,admire,authored,admire · 单词里的小故事,小乐和朋友交换今天的小发现。我欣赏她美丽的画作。小乐说：“I admire her beautiful pictures.”朋友听懂了，也想起自己遇到过的事。,,I __________ her beautiful pictures.,admire,我欣赏她美丽的画作。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 admire 说一句自己的话。
admission,PET,2,准许进入；入场费；录用,n.,日常沟通,We talked about the admission today.,我们今天谈到了准许进入。,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,0,,https://www.cambridgeenglish.org/images/506887-b1-preliminary-vocabulary-list.pdf,әd'miʃәn,https://github.com/skywind3000/ECDICT,offline-materials,admission,discussion,admission · 单词里的小故事,小乐和朋友聊起今天的一件事。我们今天谈到了准许进入。小乐说：“We talked about the admission today.”朋友听懂了，也想起自己遇到过的事。,,We talked about the __________ today.,admission,我们今天谈到了准许进入。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 admission 说一句自己的话。
